Transform(Location(x=6789.864746, y=4263.099609, z=175.948212), Rotation(pitch=360.923218, yaw=1.220505, roll=0.000000)) 2
Transform(Location(x=6789.864746, y=4263.099609, z=175.948212), Rotation(pitch=360.923218, yaw=1.220505, roll=0.000000)) 5
Transform(Location(x=6795.932617, y=4259.977539, z=176.044861), Rotation(pitch=360.922516, yaw=1.220505, roll=0.000000)) 5
Transform(Location(x=6798.932129, y=4260.041504, z=176.093155), Rotation(pitch=360.922150, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6801.931152, y=4260.105469, z=176.141434), Rotation(pitch=360.921783, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6803.930664, y=4260.147949, z=176.173599), Rotation(pitch=360.921539, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6805.930176, y=4260.190918, z=176.205765), Rotation(pitch=360.921295, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6807.929688, y=4260.233398, z=176.237915), Rotation(pitch=360.921051, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6809.929199, y=4260.275879, z=176.270065), Rotation(pitch=360.920807, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6811.928711, y=4260.318359, z=176.302200), Rotation(pitch=360.920563, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6813.928711, y=4260.361328, z=176.334335), Rotation(pitch=360.920349, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6816.927734, y=4260.425293, z=176.382507), Rotation(pitch=360.919983, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6818.927246, y=4260.467773, z=176.414627), Rotation(pitch=360.919739, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6820.926758, y=4260.510254, z=176.446716), Rotation(pitch=360.919495, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6822.926270, y=4260.552734, z=176.478821), Rotation(pitch=360.919250, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6824.925781, y=4260.595703, z=176.510895), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6826.925293, y=4260.638184, z=176.542984), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6828.925293, y=4260.680664, z=176.575073), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6831.924316, y=4260.744629, z=176.623199), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6833.923828, y=4260.787109, z=176.655289), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6835.923340, y=4260.829590, z=176.687378), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6837.922852, y=4260.872559, z=176.719467), Rotation(pitch=360.919220, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6839.922363, y=4260.915039, z=176.751541), Rotation(pitch=360.918976, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6841.922363, y=4260.957520, z=176.783615), Rotation(pitch=360.918549, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6844.921387, y=4261.021484, z=176.831696), Rotation(pitch=360.917877, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6846.920898, y=4261.063965, z=176.863724), Rotation(pitch=360.917419, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6848.920410, y=4261.106445, z=176.895737), Rotation(pitch=360.916992, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6850.919922, y=4261.149414, z=176.927750), Rotation(pitch=360.916565, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6852.919434, y=4261.191895, z=176.959732), Rotation(pitch=360.916107, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6854.918945, y=4261.234375, z=176.991699), Rotation(pitch=360.915680, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6856.918945, y=4261.276855, z=177.023651), Rotation(pitch=360.915222, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6859.917969, y=4261.340820, z=177.071564), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6861.917480, y=4261.383789, z=177.103500), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6863.916992, y=4261.426270, z=177.135437), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6865.916504, y=4261.468750, z=177.167389), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6867.916016, y=4261.511230, z=177.199326), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6869.915527, y=4261.554199, z=177.231262), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6871.915527, y=4261.596680, z=177.263199), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6874.914551, y=4261.660645, z=177.311111), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6876.914062, y=4261.703125, z=177.343048), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6878.913574, y=4261.745605, z=177.374985), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6880.913086, y=4261.788086, z=177.406921), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6882.912598, y=4261.831055, z=177.438858), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6884.912598, y=4261.873535, z=177.470795), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6887.911621, y=4261.937500, z=177.518707), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6889.911133, y=4261.979980, z=177.550644), Rotation(pitch=360.914948, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6891.910645, y=4262.022461, z=177.582581), Rotation(pitch=360.914917, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6893.910156, y=4262.064941, z=177.614502), Rotation(pitch=360.914337, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6895.909668, y=4262.107910, z=177.646408), Rotation(pitch=360.913788, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6897.909668, y=4262.150391, z=177.678299), Rotation(pitch=360.913239, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6900.908691, y=4262.214355, z=177.726089), Rotation(pitch=360.912384, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6902.908203, y=4262.256836, z=177.757935), Rotation(pitch=360.911804, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6904.907715, y=4262.299316, z=177.789749), Rotation(pitch=360.911255, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6906.907227, y=4262.342285, z=177.821564), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6908.906738, y=4262.384766, z=177.853363), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6910.906250, y=4262.427246, z=177.885178), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6912.906250, y=4262.469727, z=177.916977), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6915.905273, y=4262.533691, z=177.964691), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6917.904785, y=4262.576172, z=177.996490), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6919.904297, y=4262.619141, z=178.028305), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6921.903809, y=4262.661621, z=178.060104), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6923.903320, y=4262.704102, z=178.091904), Rotation(pitch=360.911194, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6925.902832, y=4262.746582, z=178.123718), Rotation(pitch=360.910980, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6927.902832, y=4262.789551, z=178.155502), Rotation(pitch=360.910767, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6930.901855, y=4262.853516, z=178.203186), Rotation(pitch=360.910431, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6932.901367, y=4262.895996, z=178.234970), Rotation(pitch=360.910187, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6934.900879, y=4262.938477, z=178.266724), Rotation(pitch=360.909973, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6936.900391, y=4262.980957, z=178.298492), Rotation(pitch=360.909760, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6938.899902, y=4263.023926, z=178.330246), Rotation(pitch=360.909515, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6940.899902, y=4263.066406, z=178.361984), Rotation(pitch=360.909302, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6943.898926, y=4263.130371, z=178.409592), Rotation(pitch=360.908966, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6945.898438, y=4263.172852, z=178.441315), Rotation(pitch=360.908752, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6947.897949, y=4263.215332, z=178.473038), Rotation(pitch=360.908508, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6949.897461, y=4263.257812, z=178.504745), Rotation(pitch=360.908295, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6951.896973, y=4263.300781, z=178.536438), Rotation(pitch=360.908081, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6953.896484, y=4263.343262, z=178.568130), Rotation(pitch=360.907837, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6955.896484, y=4263.385742, z=178.599823), Rotation(pitch=360.907623, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6958.895508, y=4263.449707, z=178.647339), Rotation(pitch=360.907288, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6960.895020, y=4263.492188, z=178.679001), Rotation(pitch=360.907074, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6962.894531, y=4263.534668, z=178.710663), Rotation(pitch=360.906830, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6964.894043, y=4263.577637, z=178.742310), Rotation(pitch=360.906616, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6966.893555, y=4263.620117, z=178.773956), Rotation(pitch=360.906403, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6968.893066, y=4263.662598, z=178.805588), Rotation(pitch=360.906158, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6970.893066, y=4263.705078, z=178.837219), Rotation(pitch=360.905945, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6973.892090, y=4263.769043, z=178.884644), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6975.891602, y=4263.812012, z=178.916260), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6977.891113, y=4263.854492, z=178.947876), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6979.890625, y=4263.896973, z=178.979492), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6981.890137, y=4263.939453, z=179.011108), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6983.890137, y=4263.982422, z=179.042725), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6986.889160, y=4264.045898, z=179.090149), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6988.888672, y=4264.088867, z=179.121765), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6990.888184, y=4264.131348, z=179.153381), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6992.887695, y=4264.173828, z=179.184998), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6994.887207, y=4264.216309, z=179.216614), Rotation(pitch=360.905762, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6996.886719, y=4264.259277, z=179.248230), Rotation(pitch=360.905426, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=6998.886719, y=4264.301758, z=179.279831), Rotation(pitch=360.905029, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7001.885742, y=4264.365723, z=179.327209), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7003.885254, y=4264.408203, z=179.358780), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7005.884766, y=4264.450684, z=179.390350), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7007.884277, y=4264.493164, z=179.421921), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7009.883789, y=4264.536133, z=179.453491), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7011.883789, y=4264.578613, z=179.485077), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7014.882812, y=4264.642578, z=179.532425), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7016.882324, y=4264.685059, z=179.564011), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7018.881836, y=4264.727539, z=179.595581), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7020.881348, y=4264.770508, z=179.627151), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7022.880859, y=4264.812988, z=179.658722), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7024.880371, y=4264.855469, z=179.690308), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7026.880371, y=4264.897949, z=179.721878), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7029.879395, y=4264.961914, z=179.769241), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 4
Transform(Location(x=7031.159180, y=4264.988770, z=179.789444), Rotation(pitch=360.904510, yaw=1.220505, roll=0.000000)) 1
Transform(Location(x=7033.402344, y=4264.880371, z=179.821014), Rotation(pitch=360.904510, yaw=-7.530670, roll=0.000000)) 1
Transform(Location(x=7035.622070, y=4264.393066, z=179.852585), Rotation(pitch=360.904510, yaw=-17.239655, roll=0.000000)) 1
Transform(Location(x=7037.727539, y=4263.538574, z=179.880768), Rotation(pitch=360.680603, yaw=-26.948624, roll=0.000000)) 1
Transform(Location(x=7039.659180, y=4262.340820, z=179.900024), Rotation(pitch=360.422333, yaw=-36.657608, roll=0.000000)) 1
Transform(Location(x=7041.360840, y=4260.833984, z=179.912628), Rotation(pitch=360.281555, yaw=-46.365768, roll=0.000000)) 1
Transform(Location(x=7042.784180, y=4259.062988, z=179.917938), Rotation(pitch=360.022919, yaw=-56.071548, roll=0.000000)) 1
Transform(Location(x=7043.888672, y=4257.076660, z=179.914215), Rotation(pitch=359.764282, yaw=-65.777298, roll=0.000000)) 1
Transform(Location(x=7044.642578, y=4254.932617, z=179.901474), Rotation(pitch=359.505646, yaw=-75.483078, roll=0.000000)) 1
Transform(Location(x=7045.023926, y=4252.692383, z=179.884155), Rotation(pitch=359.503693, yaw=-85.188843, roll=0.000000)) 1
Transform(Location(x=7045.072754, y=4251.587891, z=179.875534), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.105469, y=4249.588379, z=179.858200), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.138184, y=4247.588379, z=179.840881), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.170898, y=4245.588867, z=179.823563), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.203613, y=4243.588867, z=179.806229), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.236328, y=4241.589355, z=179.788910), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.268555, y=4239.589355, z=179.771576), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.317871, y=4236.589844, z=179.745590), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.350586, y=4234.590332, z=179.728271), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.383301, y=4232.590332, z=179.710953), Rotation(pitch=-0.496322, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.415527, y=4230.590820, z=179.693573), Rotation(pitch=-0.498663, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.448242, y=4228.590820, z=179.676132), Rotation(pitch=-0.501039, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.497559, y=4225.591309, z=179.649811), Rotation(pitch=-0.504603, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.530273, y=4223.591797, z=179.632156), Rotation(pitch=-0.506979, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.562988, y=4221.591797, z=179.614410), Rotation(pitch=-0.509354, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.595215, y=4219.592285, z=179.596588), Rotation(pitch=-0.511730, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.627930, y=4217.592285, z=179.578690), Rotation(pitch=-0.514106, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.677246, y=4214.592773, z=179.551666), Rotation(pitch=-0.517669, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.709961, y=4212.593262, z=179.533569), Rotation(pitch=-0.520045, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.742676, y=4210.593262, z=179.515366), Rotation(pitch=-0.522421, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.774902, y=4208.593750, z=179.497086), Rotation(pitch=-0.524796, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.807617, y=4206.593750, z=179.478729), Rotation(pitch=-0.527172, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.856934, y=4203.594238, z=179.451035), Rotation(pitch=-0.530736, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.889648, y=4201.594727, z=179.432465), Rotation(pitch=-0.533112, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.921875, y=4199.594727, z=179.413818), Rotation(pitch=-0.535487, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.954590, y=4197.595215, z=179.395081), Rotation(pitch=-0.536973, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7045.987305, y=4195.595215, z=179.376343), Rotation(pitch=-0.536973, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.036621, y=4192.595703, z=179.348221), Rotation(pitch=-0.536973, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.069336, y=4190.596191, z=179.329483), Rotation(pitch=-0.536973, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.101562, y=4188.596191, z=179.310745), Rotation(pitch=-0.536988, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.134277, y=4186.596680, z=179.291992), Rotation(pitch=-0.537086, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.166992, y=4184.596680, z=179.273239), Rotation(pitch=-0.537184, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.216309, y=4181.597168, z=179.245117), Rotation(pitch=-0.537331, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.248535, y=4179.597656, z=179.226349), Rotation(pitch=-0.537429, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.281250, y=4177.597656, z=179.207596), Rotation(pitch=-0.537528, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.313965, y=4175.598145, z=179.188828), Rotation(pitch=-0.537626, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.346680, y=4173.598145, z=179.170059), Rotation(pitch=-0.537724, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.395996, y=4170.598633, z=179.141907), Rotation(pitch=-0.537871, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.428223, y=4168.599121, z=179.123123), Rotation(pitch=-0.537969, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.460938, y=4166.599121, z=179.104340), Rotation(pitch=-0.538067, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.510254, y=4163.599609, z=179.076172), Rotation(pitch=-0.538214, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.542969, y=4161.600098, z=179.057373), Rotation(pitch=-0.538312, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.575684, y=4159.600098, z=179.038589), Rotation(pitch=-0.538410, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.607910, y=4157.600586, z=179.019791), Rotation(pitch=-0.538508, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.640625, y=4155.600586, z=179.000992), Rotation(pitch=-0.538606, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.673340, y=4153.601074, z=178.982193), Rotation(pitch=-0.538704, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.706055, y=4151.601074, z=178.963379), Rotation(pitch=-0.538802, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.754883, y=4148.601562, z=178.935165), Rotation(pitch=-0.538949, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.787598, y=4146.602051, z=178.916351), Rotation(pitch=-0.539047, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.820312, y=4144.602051, z=178.897537), Rotation(pitch=-0.539145, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.869629, y=4141.602539, z=178.869308), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.902344, y=4139.603027, z=178.850479), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.934570, y=4137.603027, z=178.831665), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7046.967285, y=4135.603516, z=178.812836), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.000000, y=4133.603516, z=178.794006), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.049316, y=4130.604004, z=178.765778), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.082031, y=4128.604492, z=178.746964), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.114258, y=4126.604492, z=178.728134), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.146973, y=4124.604980, z=178.709320), Rotation(pitch=-0.539216, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.179688, y=4122.604980, z=178.690491), Rotation(pitch=-0.539806, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.229004, y=4119.605469, z=178.662186), Rotation(pitch=-0.541221, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.261230, y=4117.605957, z=178.643280), Rotation(pitch=-0.542164, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.293945, y=4115.605957, z=178.624329), Rotation(pitch=-0.543107, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.326660, y=4113.606445, z=178.605362), Rotation(pitch=-0.544050, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.359375, y=4111.606445, z=178.586349), Rotation(pitch=-0.544993, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.408691, y=4108.606934, z=178.557785), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.440918, y=4106.607422, z=178.538742), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.473633, y=4104.607422, z=178.519684), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.506348, y=4102.607910, z=178.500626), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.539062, y=4100.607910, z=178.481583), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.588379, y=4097.608398, z=178.453003), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.620605, y=4095.608887, z=178.433960), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.669922, y=4092.609375, z=178.405380), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.702637, y=4090.609619, z=178.386322), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.735352, y=4088.609863, z=178.367279), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.784180, y=4085.610352, z=178.338699), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.816895, y=4083.610596, z=178.319641), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.849609, y=4081.610840, z=178.300598), Rotation(pitch=-0.545772, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.882324, y=4079.611084, z=178.281540), Rotation(pitch=-0.546429, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.915039, y=4077.611328, z=178.262451), Rotation(pitch=-0.547088, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.963867, y=4074.611816, z=178.233780), Rotation(pitch=-0.548076, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7047.996582, y=4072.612061, z=178.214630), Rotation(pitch=-0.548734, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.029297, y=4070.612305, z=178.195465), Rotation(pitch=-0.549393, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.062012, y=4068.612549, z=178.176285), Rotation(pitch=-0.550052, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.110840, y=4065.613037, z=178.147461), Rotation(pitch=-0.551040, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.143555, y=4063.613281, z=178.128204), Rotation(pitch=-0.551699, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.176270, y=4061.613525, z=178.108932), Rotation(pitch=-0.552358, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.208984, y=4059.613770, z=178.089645), Rotation(pitch=-0.553016, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.241699, y=4057.614014, z=178.070328), Rotation(pitch=-0.553675, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.290527, y=4054.614502, z=178.041321), Rotation(pitch=-0.554663, yaw=-89.064102, roll=0.000000)) 4
Transform(Location(x=7048.323242, y=4052.614746, z=178.021942), Rotation(pitch=-0.555063, yaw=-89.064102, roll=0.000000)) 4
